user_id,merchant_id,transaction_count,transaction_amount,failed_count,chargeback_count,disputed_amount,failed_rate,chargeback_rate,edge_risk_score,risk_level
USR17004,MCH6440,1.0,18120.49,0.0,0.0,0.0,0.0,0.0,0.0,Low
USR17008,MCH1353,1.0,13191.14,0.0,0.0,0.0,0.0,0.0,0.0,Low
USR17010,MCH1142,1.0,24328.89,0.0,0.0,0.0,0.0,0.0,0.0,Low
USR17012,MCH8695,1.0,3281.0,0.0,0.0,0.0,0.0,0.0,0.0,Low
USR17017,MCH1008,1.0,22384.7,0.0,0.0,0.0,0.0,0.0,0.0,Low
USR17019,MCH7952,1.0,10942.47,0.0,0.0,0.0,0.0,0.0,0.0,Low
USR17022,MCH3639,1.0,21662.56,0.0,0.0,0.0,0.0,0.0,0.0,Low
USR17031,MCH2147,1.0,22888.76,0.0,0.0,0.0,0.0,0.0,0.0,Low
USR17031,MCH7570,1.0,5283.85,0.0,0.0,0.0,0.0,0.0,0.0,Low
USR17034,MCH9437,1.0,15614.38,0.0,0.0,0.0,0.0,0.0,0.0,Low
USR17038,MCH2883,1.0,968.66,0.0,0.0,0.0,0.0,0.0,0.0,Low
USR17047,MCH3815,0.0,0.0,0.0,1.0,2283.53,0,0,25.0,Medium
USR17049,MCH2598,1.0,16964.8,0.0,0.0,0.0,0.0,0.0,0.0,Low
USR17050,MCH1507,1.0,24616.52,0.0,0.0,0.0,0.0,0.0,0.0,Low
USR17050,MCH4838,1.0,16598.0,0.0,0.0,0.0,0.0,0.0,0.0,Low
USR17051,MCH8962,1.0,10710.32,0.0,0.0,0.0,0.0,0.0,0.0,Low
USR17053,MCH1567,1.0,998.54,0.0,0.0,0.0,0.0,0.0,0.0,Low
USR17062,MCH6526,1.0,18240.74,0.0,0.0,0.0,0.0,0.0,0.0,Low
USR17073,MCH1061,1.0,5483.77,0.0,0.0,0.0,0.0,0.0,0.0,Low
USR17074,MCH5143,1.0,17918.63,0.0,0.0,0.0,0.0,0.0,0.0,Low
USR17074,MCH6476,1.0,1113.46,1.0,0.0,0.0,100.0,0.0,12.0,Low
USR17075,MCH6092,1.0,2945.72,0.0,0.0,0.0,0.0,0.0,0.0,Low
USR17103,MCH5789,1.0,3694.85,0.0,0.0,0.0,0.0,0.0,0.0,Low
USR17108,MCH2103,1.0,1929.51,0.0,0.0,0.0,0.0,0.0,0.0,Low
USR17108,MCH8891,1.0,14143.0,0.0,0.0,0.0,0.0,0.0,0.0,Low
USR17115,MCH2925,1.0,7287.0,0.0,0.0,0.0,0.0,0.0,0.0,Low
USR17117,MCH5763,1.0,11427.79,0.0,0.0,0.0,0.0,0.0,0.0,Low
USR17120,MCH5377,1.0,11603.77,0.0,0.0,0.0,0.0,0.0,0.0,Low
USR17126,MCH2363,1.0,18712.12,0.0,0.0,0.0,0.0,0.0,0.0,Low
USR17130,MCH6696,1.0,18798.14,0.0,0.0,0.0,0.0,0.0,0.0,Low
USR17132,MCH7304,1.0,21925.95,0.0,0.0,0.0,0.0,0.0,0.0,Low
USR17143,MCH4964,1.0,6798.11,0.0,0.0,0.0,0.0,0.0,0.0,Low
USR17144,MCH7634,1.0,465.36,0.0,0.0,0.0,0.0,0.0,0.0,Low
USR17144,MCH8285,1.0,5945.7,0.0,0.0,0.0,0.0,0.0,0.0,Low
USR17157,MCH7640,1.0,13442.7,0.0,0.0,0.0,0.0,0.0,0.0,Low
USR17174,MCH2055,1.0,7021.95,0.0,0.0,0.0,0.0,0.0,0.0,Low
USR17179,MCH8146,1.0,19055.62,0.0,0.0,0.0,0.0,0.0,0.0,Low
USR17182,MCH1504,1.0,23082.0,1.0,0.0,0.0,100.0,0.0,12.0,Low
USR17194,MCH3580,1.0,23973.03,0.0,0.0,0.0,0.0,0.0,0.0,Low
USR17197,MCH4473,0.0,0.0,0.0,1.0,1117.0,0,0,25.0,Medium
USR17197,MCH7772,1.0,6227.0,0.0,0.0,0.0,0.0,0.0,0.0,Low
USR17198,MCH6538,1.0,21484.53,0.0,0.0,0.0,0.0,0.0,0.0,Low
USR17198,MCH9622,1.0,3906.4,0.0,0.0,0.0,0.0,0.0,0.0,Low
USR17201,MCH7271,1.0,11337.58,0.0,0.0,0.0,0.0,0.0,0.0,Low
USR17218,MCH2349,1.0,390.26,0.0,0.0,0.0,0.0,0.0,0.0,Low
USR17224,MCH8477,1.0,19823.43,0.0,0.0,0.0,0.0,0.0,0.0,Low
USR17228,MCH5665,1.0,20330.0,0.0,0.0,0.0,0.0,0.0,0.0,Low
USR17246,MCH2003,1.0,14159.12,0.0,0.0,0.0,0.0,0.0,0.0,Low
USR17249,MCH2747,1.0,3022.97,0.0,0.0,0.0,0.0,0.0,0.0,Low
USR17258,MCH5210,1.0,3297.95,0.0,0.0,0.0,0.0,0.0,0.0,Low
USR17259,MCH8770,1.0,2555.95,0.0,0.0,0.0,0.0,0.0,0.0,Low
USR17264,MCH2230,1.0,241.0,0.0,0.0,0.0,0.0,0.0,0.0,Low
USR17266,MCH7261,1.0,14051.31,0.0,0.0,0.0,0.0,0.0,0.0,Low
USR17272,MCH4892,1.0,12160.36,0.0,0.0,0.0,0.0,0.0,0.0,Low
USR17273,MCH1368,1.0,22209.26,0.0,0.0,0.0,0.0,0.0,0.0,Low
USR17289,MCH1249,1.0,14439.21,0.0,0.0,0.0,0.0,0.0,0.0,Low
USR17290,MCH6230,0.0,0.0,0.0,1.0,1120.78,0,0,25.0,Medium
USR17291,MCH1066,1.0,10169.39,0.0,0.0,0.0,0.0,0.0,0.0,Low
USR17300,MCH3806,1.0,8279.49,0.0,0.0,0.0,0.0,0.0,0.0,Low
USR17314,MCH9451,1.0,9004.1,0.0,0.0,0.0,0.0,0.0,0.0,Low
USR17315,MCH1138,1.0,16881.5,0.0,0.0,0.0,0.0,0.0,0.0,Low
USR17315,MCH1269,0.0,0.0,0.0,1.0,3023.77,0,0,25.0,Medium
USR17315,MCH2722,0.0,0.0,0.0,1.0,893.52,0,0,25.0,Medium
USR17318,MCH6246,1.0,15031.06,0.0,0.0,0.0,0.0,0.0,0.0,Low
USR17321,MCH1690,1.0,12411.51,0.0,0.0,0.0,0.0,0.0,0.0,Low
USR17323,MCH1738,1.0,12077.53,0.0,0.0,0.0,0.0,0.0,0.0,Low
USR17326,MCH7017,0.0,0.0,0.0,1.0,3086.0,0,0,25.0,Medium
USR17336,MCH3900,1.0,6775.91,0.0,0.0,0.0,0.0,0.0,0.0,Low
USR17338,MCH5199,1.0,12009.79,0.0,0.0,0.0,0.0,0.0,0.0,Low
USR17346,MCH6869,1.0,12790.8,1.0,0.0,0.0,100.0,0.0,12.0,Low
USR17346,MCH9363,1.0,17108.98,1.0,0.0,0.0,100.0,0.0,12.0,Low
USR17350,MCH5594,1.0,19552.04,1.0,0.0,0.0,100.0,0.0,12.0,Low
USR17351,MCH8338,1.0,21015.0,0.0,0.0,0.0,0.0,0.0,0.0,Low
USR17353,MCH7119,1.0,114.89,0.0,0.0,0.0,0.0,0.0,0.0,Low
USR17355,MCH9593,1.0,23749.53,0.0,0.0,0.0,0.0,0.0,0.0,Low
USR17361,MCH6777,1.0,9439.18,0.0,0.0,0.0,0.0,0.0,0.0,Low
USR17371,MCH4653,1.0,7870.51,0.0,0.0,0.0,0.0,0.0,0.0,Low
USR17377,MCH8936,1.0,359.38,0.0,0.0,0.0,0.0,0.0,0.0,Low
USR17386,MCH3722,1.0,1679.26,0.0,0.0,0.0,0.0,0.0,0.0,Low
USR17396,MCH4911,1.0,21975.68,0.0,0.0,0.0,0.0,0.0,0.0,Low
USR17397,MCH5270,1.0,21851.21,0.0,0.0,0.0,0.0,0.0,0.0,Low
USR17402,MCH2426,1.0,21779.59,0.0,0.0,0.0,0.0,0.0,0.0,Low
USR17407,MCH6991,1.0,22653.12,0.0,0.0,0.0,0.0,0.0,0.0,Low
USR17418,MCH6117,1.0,4828.12,0.0,0.0,0.0,0.0,0.0,0.0,Low
USR17420,MCH3550,1.0,22704.77,0.0,0.0,0.0,0.0,0.0,0.0,Low
USR17420,MCH6852,1.0,2594.84,0.0,0.0,0.0,0.0,0.0,0.0,Low
USR17425,MCH9450,1.0,23180.17,0.0,0.0,0.0,0.0,0.0,0.0,Low
USR17427,MCH5099,1.0,314.37,0.0,0.0,0.0,0.0,0.0,0.0,Low
USR17430,MCH7953,1.0,23468.6,0.0,0.0,0.0,0.0,0.0,0.0,Low
USR17432,MCH9099,1.0,14228.56,0.0,0.0,0.0,0.0,0.0,0.0,Low
USR17433,MCH4938,1.0,6367.25,0.0,0.0,0.0,0.0,0.0,0.0,Low
USR17447,MCH2253,1.0,3060.0,0.0,0.0,0.0,0.0,0.0,0.0,Low
USR17450,MCH6659,0.0,0.0,0.0,1.0,4315.76,0,0,25.0,Medium
USR17451,MCH6532,1.0,10658.77,0.0,0.0,0.0,0.0,0.0,0.0,Low
USR17453,MCH1867,1.0,10439.36,0.0,0.0,0.0,0.0,0.0,0.0,Low
USR17455,MCH8022,1.0,6415.98,1.0,0.0,0.0,100.0,0.0,12.0,Low
USR17458,MCH7792,1.0,24233.35,0.0,0.0,0.0,0.0,0.0,0.0,Low
USR17472,MCH2098,1.0,10893.27,0.0,0.0,0.0,0.0,0.0,0.0,Low
USR17473,MCH1133,1.0,7056.14,0.0,0.0,0.0,0.0,0.0,0.0,Low
USR17492,MCH5609,1.0,23839.77,0.0,0.0,0.0,0.0,0.0,0.0,Low
USR17492,MCH8614,1.0,21909.09,0.0,0.0,0.0,0.0,0.0,0.0,Low
USR17493,MCH3415,0.0,0.0,0.0,1.0,875.42,0,0,25.0,Medium
USR17495,MCH9769,1.0,19479.66,0.0,0.0,0.0,0.0,0.0,0.0,Low
USR17498,MCH1182,1.0,5110.0,0.0,0.0,0.0,0.0,0.0,0.0,Low
USR17500,MCH1682,1.0,4593.0,1.0,0.0,0.0,100.0,0.0,12.0,Low
USR17503,MCH9368,1.0,14555.93,0.0,0.0,0.0,0.0,0.0,0.0,Low
USR17514,MCH3031,1.0,10189.3,0.0,0.0,0.0,0.0,0.0,0.0,Low
USR17514,MCH4862,1.0,23727.5,0.0,0.0,0.0,0.0,0.0,0.0,Low
USR17528,MCH6475,1.0,12648.5,0.0,0.0,0.0,0.0,0.0,0.0,Low
USR17535,MCH6522,1.0,14787.65,0.0,0.0,0.0,0.0,0.0,0.0,Low
USR17539,MCH4694,1.0,6049.06,0.0,0.0,0.0,0.0,0.0,0.0,Low
USR17540,MCH2593,1.0,7778.05,0.0,0.0,0.0,0.0,0.0,0.0,Low
USR17541,MCH1978,1.0,2752.0,0.0,0.0,0.0,0.0,0.0,0.0,Low
USR17542,MCH2397,1.0,14129.9,0.0,0.0,0.0,0.0,0.0,0.0,Low
USR17546,MCH2074,1.0,21043.46,0.0,0.0,0.0,0.0,0.0,0.0,Low
USR17547,MCH5754,1.0,6126.18,0.0,0.0,0.0,0.0,0.0,0.0,Low
USR17550,MCH5119,1.0,981.45,0.0,0.0,0.0,0.0,0.0,0.0,Low
USR17556,MCH3196,1.0,19298.0,0.0,0.0,0.0,0.0,0.0,0.0,Low
USR17556,MCH8377,0.0,0.0,0.0,1.0,987.42,0,0,25.0,Medium
USR17572,MCH1906,1.0,11902.55,0.0,0.0,0.0,0.0,0.0,0.0,Low
USR17577,MCH1479,1.0,21060.5,0.0,0.0,0.0,0.0,0.0,0.0,Low
USR17577,MCH2566,0.0,0.0,0.0,1.0,2479.76,0,0,25.0,Medium
USR17587,MCH9139,1.0,620.54,0.0,0.0,0.0,0.0,0.0,0.0,Low
USR17594,MCH2467,1.0,20875.99,0.0,0.0,0.0,0.0,0.0,0.0,Low
USR17612,MCH4361,1.0,23090.83,0.0,0.0,0.0,0.0,0.0,0.0,Low
USR17619,MCH5997,1.0,9405.27,0.0,0.0,0.0,0.0,0.0,0.0,Low
USR17626,MCH3705,1.0,24146.26,1.0,0.0,0.0,100.0,0.0,12.0,Low
USR17626,MCH9973,1.0,10509.0,0.0,0.0,0.0,0.0,0.0,0.0,Low
USR17630,MCH5674,1.0,19366.0,0.0,0.0,0.0,0.0,0.0,0.0,Low
USR17648,MCH8271,1.0,4989.0,0.0,0.0,0.0,0.0,0.0,0.0,Low
USR17650,MCH9045,1.0,19368.57,1.0,0.0,0.0,100.0,0.0,12.0,Low
USR17656,MCH2218,1.0,14305.5,0.0,0.0,0.0,0.0,0.0,0.0,Low
USR17656,MCH5393,1.0,8293.99,0.0,0.0,0.0,0.0,0.0,0.0,Low
USR17656,MCH5430,1.0,620.0,0.0,0.0,0.0,0.0,0.0,0.0,Low
USR17657,MCH1670,0.0,0.0,0.0,1.0,1813.99,0,0,25.0,Medium
USR17657,MCH1702,0.0,0.0,0.0,1.0,2911.37,0,0,25.0,Medium
USR17657,MCH2822,0.0,0.0,0.0,1.0,5247.0,0,0,25.0,Medium
USR17657,MCH3542,0.0,0.0,0.0,1.0,1944.27,0,0,25.0,Medium
USR17657,MCH3806,0.0,0.0,0.0,1.0,2655.0,0,0,25.0,Medium
USR17660,MCH3941,1.0,9142.63,0.0,0.0,0.0,0.0,0.0,0.0,Low
USR17661,MCH5206,1.0,6955.27,0.0,0.0,0.0,0.0,0.0,0.0,Low
USR17666,MCH1284,1.0,15860.0,0.0,0.0,0.0,0.0,0.0,0.0,Low
USR17666,MCH6595,1.0,2224.94,1.0,0.0,0.0,100.0,0.0,12.0,Low
USR17675,MCH6781,1.0,23420.0,1.0,0.0,0.0,100.0,0.0,12.0,Low
USR17677,MCH4235,1.0,19953.0,0.0,0.0,0.0,0.0,0.0,0.0,Low
USR17679,MCH1656,1.0,16553.0,0.0,0.0,0.0,0.0,0.0,0.0,Low
USR17679,MCH4388,1.0,9883.0,0.0,0.0,0.0,0.0,0.0,0.0,Low
USR17683,MCH7932,1.0,12122.56,0.0,0.0,0.0,0.0,0.0,0.0,Low
USR17687,MCH2749,1.0,9060.92,1.0,0.0,0.0,100.0,0.0,12.0,Low
USR17691,MCH1718,1.0,17809.1,0.0,0.0,0.0,0.0,0.0,0.0,Low
USR17694,MCH5195,1.0,16493.32,0.0,0.0,0.0,0.0,0.0,0.0,Low
USR17697,MCH6219,0.0,0.0,0.0,1.0,3555.94,0,0,25.0,Medium
USR17699,MCH1556,0.0,0.0,0.0,1.0,0.0,0,0,25.0,Medium
USR17700,MCH5988,1.0,4092.54,0.0,0.0,0.0,0.0,0.0,0.0,Low
USR17701,MCH4846,1.0,4528.46,0.0,0.0,0.0,0.0,0.0,0.0,Low
USR17705,MCH5376,1.0,15425.93,0.0,0.0,0.0,0.0,0.0,0.0,Low
USR17705,MCH8709,1.0,16943.5,0.0,0.0,0.0,0.0,0.0,0.0,Low
USR17706,MCH9364,1.0,12257.89,0.0,0.0,0.0,0.0,0.0,0.0,Low
USR17716,MCH4921,1.0,17666.95,0.0,0.0,0.0,0.0,0.0,0.0,Low
USR17718,MCH5441,1.0,6033.33,0.0,0.0,0.0,0.0,0.0,0.0,Low
USR17722,MCH4413,1.0,559.44,0.0,0.0,0.0,0.0,0.0,0.0,Low
USR17724,MCH9330,1.0,21993.9,0.0,0.0,0.0,0.0,0.0,0.0,Low
USR17731,MCH4947,1.0,17828.0,0.0,0.0,0.0,0.0,0.0,0.0,Low
USR17732,MCH6568,1.0,8568.39,0.0,0.0,0.0,0.0,0.0,0.0,Low
USR17733,MCH3309,1.0,9133.7,0.0,0.0,0.0,0.0,0.0,0.0,Low
USR17736,MCH6974,1.0,10492.0,0.0,0.0,0.0,0.0,0.0,0.0,Low
USR17742,MCH2716,1.0,12150.66,0.0,0.0,0.0,0.0,0.0,0.0,Low
USR17742,MCH4337,0.0,0.0,0.0,1.0,1890.93,0,0,25.0,Medium
USR17752,MCH7627,1.0,12956.79,0.0,0.0,0.0,0.0,0.0,0.0,Low
USR17754,MCH3575,1.0,10377.0,0.0,0.0,0.0,0.0,0.0,0.0,Low
USR17760,MCH4473,1.0,2201.54,0.0,0.0,0.0,0.0,0.0,0.0,Low
USR17762,MCH7881,1.0,20998.13,1.0,0.0,0.0,100.0,0.0,12.0,Low
USR17774,MCH8318,1.0,3703.13,1.0,0.0,0.0,100.0,0.0,12.0,Low
USR17774,MCH9846,1.0,16994.39,0.0,0.0,0.0,0.0,0.0,0.0,Low
USR17775,MCH9747,1.0,12137.17,0.0,0.0,0.0,0.0,0.0,0.0,Low
USR17779,MCH8950,1.0,11318.82,0.0,0.0,0.0,0.0,0.0,0.0,Low
USR17781,MCH6084,1.0,2679.0,0.0,0.0,0.0,0.0,0.0,0.0,Low
USR17782,MCH7265,1.0,3749.42,0.0,0.0,0.0,0.0,0.0,0.0,Low
USR17785,MCH3755,1.0,24970.66,0.0,0.0,0.0,0.0,0.0,0.0,Low
USR17785,MCH6477,1.0,19171.54,0.0,0.0,0.0,0.0,0.0,0.0,Low
USR17798,MCH4377,1.0,12110.48,0.0,0.0,0.0,0.0,0.0,0.0,Low
USR17798,MCH6810,0.0,0.0,0.0,1.0,673.49,0,0,25.0,Medium
USR17798,MCH7964,1.0,19044.0,0.0,0.0,0.0,0.0,0.0,0.0,Low
USR17801,MCH1081,1.0,7055.6,0.0,0.0,0.0,0.0,0.0,0.0,Low
USR17808,MCH1566,1.0,2804.88,0.0,0.0,0.0,0.0,0.0,0.0,Low
USR17810,MCH6098,1.0,17099.91,0.0,0.0,0.0,0.0,0.0,0.0,Low
USR17815,MCH6810,0.0,0.0,0.0,1.0,992.85,0,0,25.0,Medium
USR17816,MCH8800,1.0,22867.48,0.0,0.0,0.0,0.0,0.0,0.0,Low
USR17817,MCH6370,1.0,12638.25,0.0,0.0,0.0,0.0,0.0,0.0,Low
USR17821,MCH1633,1.0,10176.05,0.0,0.0,0.0,0.0,0.0,0.0,Low
USR17824,MCH8057,0.0,0.0,0.0,1.0,3545.44,0,0,25.0,Medium
USR17832,MCH3567,1.0,6057.0,0.0,0.0,0.0,0.0,0.0,0.0,Low
USR17834,MCH8273,1.0,2426.28,0.0,0.0,0.0,0.0,0.0,0.0,Low
USR17836,MCH1543,1.0,4099.76,0.0,0.0,0.0,0.0,0.0,0.0,Low
USR17839,MCH7889,1.0,13722.5,1.0,0.0,0.0,100.0,0.0,12.0,Low
USR17847,MCH8856,1.0,18234.01,0.0,0.0,0.0,0.0,0.0,0.0,Low
USR17848,MCH3884,1.0,2923.41,0.0,0.0,0.0,0.0,0.0,0.0,Low
USR17849,MCH1469,1.0,1269.92,0.0,0.0,0.0,0.0,0.0,0.0,Low
USR17853,MCH7611,1.0,14509.98,0.0,0.0,0.0,0.0,0.0,0.0,Low
USR17855,MCH5735,1.0,3902.19,0.0,0.0,0.0,0.0,0.0,0.0,Low
USR17855,MCH8182,1.0,24285.33,0.0,0.0,0.0,0.0,0.0,0.0,Low
USR17860,MCH5278,1.0,17241.46,0.0,0.0,0.0,0.0,0.0,0.0,Low
USR17861,MCH3597,0.0,0.0,0.0,1.0,2673.74,0,0,25.0,Medium
USR17863,MCH3981,1.0,3251.0,0.0,0.0,0.0,0.0,0.0,0.0,Low
USR17864,MCH4002,0.0,0.0,0.0,1.0,2928.89,0,0,25.0,Medium
USR17866,MCH7613,1.0,13787.93,0.0,0.0,0.0,0.0,0.0,0.0,Low
USR17876,MCH4683,1.0,14471.73,0.0,0.0,0.0,0.0,0.0,0.0,Low
USR17878,MCH8177,1.0,7842.13,0.0,0.0,0.0,0.0,0.0,0.0,Low
USR17882,MCH4044,1.0,4986.93,0.0,0.0,0.0,0.0,0.0,0.0,Low
USR17890,MCH2709,1.0,24471.61,0.0,0.0,0.0,0.0,0.0,0.0,Low
USR17901,MCH3156,1.0,20618.78,0.0,0.0,0.0,0.0,0.0,0.0,Low
USR17902,MCH6053,0.0,0.0,0.0,1.0,186.51,0,0,25.0,Medium
USR17904,MCH2645,1.0,7938.31,0.0,0.0,0.0,0.0,0.0,0.0,Low
USR17908,MCH1236,0.0,0.0,0.0,1.0,1706.49,0,0,25.0,Medium
USR17910,MCH4590,1.0,19418.24,0.0,0.0,0.0,0.0,0.0,0.0,Low
USR17917,MCH6988,1.0,19352.04,0.0,0.0,0.0,0.0,0.0,0.0,Low
USR17922,MCH2996,1.0,15240.04,0.0,0.0,0.0,0.0,0.0,0.0,Low
USR17926,MCH5490,1.0,15462.47,0.0,0.0,0.0,0.0,0.0,0.0,Low
USR17936,MCH4330,1.0,15994.0,0.0,0.0,0.0,0.0,0.0,0.0,Low
USR17938,MCH6105,1.0,10636.0,0.0,0.0,0.0,0.0,0.0,0.0,Low
USR17940,MCH7425,1.0,7999.0,0.0,0.0,0.0,0.0,0.0,0.0,Low
USR17957,MCH3514,1.0,364.77,0.0,0.0,0.0,0.0,0.0,0.0,Low
USR17964,MCH1073,1.0,2091.73,0.0,0.0,0.0,0.0,0.0,0.0,Low
USR17966,MCH3188,1.0,23514.03,0.0,0.0,0.0,0.0,0.0,0.0,Low
USR17969,MCH1831,1.0,6631.53,0.0,0.0,0.0,0.0,0.0,0.0,Low
USR17973,MCH8678,1.0,8358.59,0.0,0.0,0.0,0.0,0.0,0.0,Low
USR17977,MCH4000,1.0,6473.42,0.0,0.0,0.0,0.0,0.0,0.0,Low
USR17977,MCH6585,1.0,5132.56,0.0,0.0,0.0,0.0,0.0,0.0,Low
USR17979,MCH3197,1.0,24820.87,0.0,0.0,0.0,0.0,0.0,0.0,Low
USR17980,MCH3700,0.0,0.0,0.0,1.0,7039.0,0,0,25.0,Medium
USR17982,MCH2457,1.0,20794.11,0.0,0.0,0.0,0.0,0.0,0.0,Low
USR17985,MCH8679,1.0,3267.49,0.0,0.0,0.0,0.0,0.0,0.0,Low
USR17990,MCH1790,1.0,18421.0,0.0,0.0,0.0,0.0,0.0,0.0,Low
USR17994,MCH2175,1.0,16056.81,0.0,0.0,0.0,0.0,0.0,0.0,Low
USR18006,MCH3821,1.0,5948.15,0.0,0.0,0.0,0.0,0.0,0.0,Low
USR18007,MCH6966,1.0,18990.41,0.0,0.0,0.0,0.0,0.0,0.0,Low
USR18014,MCH4475,1.0,16858.75,0.0,0.0,0.0,0.0,0.0,0.0,Low
USR18014,MCH6294,1.0,6809.38,0.0,0.0,0.0,0.0,0.0,0.0,Low
USR18019,MCH1541,1.0,2049.93,0.0,0.0,0.0,0.0,0.0,0.0,Low
USR18020,MCH6175,1.0,14820.54,0.0,0.0,0.0,0.0,0.0,0.0,Low
USR18021,MCH3684,1.0,8404.49,0.0,0.0,0.0,0.0,0.0,0.0,Low
USR18022,MCH4185,1.0,13121.96,0.0,0.0,0.0,0.0,0.0,0.0,Low
USR18022,MCH7867,1.0,834.09,0.0,0.0,0.0,0.0,0.0,0.0,Low
USR18025,MCH2776,1.0,5751.07,0.0,0.0,0.0,0.0,0.0,0.0,Low
USR18028,MCH2162,1.0,9497.55,0.0,0.0,0.0,0.0,0.0,0.0,Low
USR18030,MCH1638,1.0,9251.63,0.0,0.0,0.0,0.0,0.0,0.0,Low
USR18031,MCH1753,1.0,20855.76,0.0,0.0,0.0,0.0,0.0,0.0,Low
USR18038,MCH7209,1.0,12764.79,0.0,0.0,0.0,0.0,0.0,0.0,Low
USR18045,MCH8259,1.0,15728.42,0.0,0.0,0.0,0.0,0.0,0.0,Low
USR18048,MCH1187,1.0,8579.81,0.0,0.0,0.0,0.0,0.0,0.0,Low
USR18052,MCH6546,1.0,9799.78,0.0,0.0,0.0,0.0,0.0,0.0,Low
USR18052,MCH8053,1.0,19869.0,0.0,0.0,0.0,0.0,0.0,0.0,Low
USR18056,MCH5439,0.0,0.0,0.0,1.0,0.0,0,0,25.0,Medium
USR18058,MCH4511,1.0,8925.27,0.0,0.0,0.0,0.0,0.0,0.0,Low
USR18058,MCH7015,1.0,13158.0,0.0,0.0,0.0,0.0,0.0,0.0,Low
USR18063,MCH8546,1.0,20301.0,0.0,0.0,0.0,0.0,0.0,0.0,Low
USR18064,MCH4850,1.0,5444.15,0.0,0.0,0.0,0.0,0.0,0.0,Low
USR18076,MCH9504,1.0,24087.85,0.0,0.0,0.0,0.0,0.0,0.0,Low
USR18088,MCH8812,1.0,22711.85,0.0,0.0,0.0,0.0,0.0,0.0,Low
USR18089,MCH2321,1.0,5203.52,0.0,0.0,0.0,0.0,0.0,0.0,Low
USR18099,MCH7988,1.0,16565.84,0.0,0.0,0.0,0.0,0.0,0.0,Low
USR18102,MCH8436,0.0,0.0,0.0,1.0,3120.43,0,0,25.0,Medium
USR18105,MCH2933,1.0,11137.92,0.0,0.0,0.0,0.0,0.0,0.0,Low
USR18109,MCH7411,1.0,22353.55,0.0,0.0,0.0,0.0,0.0,0.0,Low
USR18119,MCH4608,1.0,14986.35,0.0,0.0,0.0,0.0,0.0,0.0,Low
USR18136,MCH3673,1.0,16141.89,0.0,0.0,0.0,0.0,0.0,0.0,Low
USR18140,MCH2597,1.0,659.3,0.0,0.0,0.0,0.0,0.0,0.0,Low
USR18146,MCH2018,1.0,20002.0,0.0,0.0,0.0,0.0,0.0,0.0,Low
USR18169,MCH6694,1.0,12384.47,0.0,0.0,0.0,0.0,0.0,0.0,Low
USR18177,MCH2183,1.0,23942.01,0.0,0.0,0.0,0.0,0.0,0.0,Low
USR18185,MCH2778,1.0,18640.12,0.0,0.0,0.0,0.0,0.0,0.0,Low
USR18189,MCH8821,1.0,10341.28,0.0,0.0,0.0,0.0,0.0,0.0,Low
USR18198,MCH5954,0.0,0.0,0.0,1.0,4245.22,0,0,25.0,Medium
USR18204,MCH8685,1.0,22611.59,0.0,0.0,0.0,0.0,0.0,0.0,Low
USR18205,MCH1981,0.0,0.0,0.0,1.0,595.39,0,0,25.0,Medium
USR18205,MCH6383,1.0,5833.14,0.0,0.0,0.0,0.0,0.0,0.0,Low
USR18213,MCH9606,1.0,6305.0,1.0,0.0,0.0,100.0,0.0,12.0,Low
USR18227,MCH2148,1.0,3949.28,0.0,0.0,0.0,0.0,0.0,0.0,Low
USR18229,MCH6779,1.0,12980.62,1.0,0.0,0.0,100.0,0.0,12.0,Low
USR18230,MCH6063,1.0,8086.51,0.0,0.0,0.0,0.0,0.0,0.0,Low
USR18231,MCH4758,1.0,4044.83,1.0,0.0,0.0,100.0,0.0,12.0,Low
USR18242,MCH1876,1.0,24834.09,0.0,0.0,0.0,0.0,0.0,0.0,Low
USR18242,MCH9669,1.0,22723.85,0.0,0.0,0.0,0.0,0.0,0.0,Low
USR18246,MCH8575,1.0,12375.7,0.0,0.0,0.0,0.0,0.0,0.0,Low
USR18248,MCH9297,1.0,14588.82,0.0,0.0,0.0,0.0,0.0,0.0,Low
USR18248,MCH9917,1.0,771.29,0.0,0.0,0.0,0.0,0.0,0.0,Low
USR18253,MCH2804,1.0,9087.75,0.0,0.0,0.0,0.0,0.0,0.0,Low
USR18258,MCH8513,1.0,4854.64,1.0,0.0,0.0,100.0,0.0,12.0,Low
USR18261,MCH2677,1.0,15930.0,0.0,0.0,0.0,0.0,0.0,0.0,Low
USR18272,MCH6990,1.0,19060.0,0.0,0.0,0.0,0.0,0.0,0.0,Low
USR18273,MCH5388,1.0,15862.75,0.0,0.0,0.0,0.0,0.0,0.0,Low
USR18281,MCH2998,1.0,10097.13,0.0,0.0,0.0,0.0,0.0,0.0,Low
USR18286,MCH9731,1.0,17041.56,0.0,0.0,0.0,0.0,0.0,0.0,Low
USR18291,MCH1260,1.0,7415.74,1.0,0.0,0.0,100.0,0.0,12.0,Low
USR18292,MCH3164,1.0,9176.29,0.0,0.0,0.0,0.0,0.0,0.0,Low
USR18294,MCH7284,1.0,12879.99,0.0,0.0,0.0,0.0,0.0,0.0,Low
USR18296,MCH4661,1.0,20362.0,0.0,0.0,0.0,0.0,0.0,0.0,Low
USR18298,MCH4141,1.0,16814.14,1.0,0.0,0.0,100.0,0.0,12.0,Low
